Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
5642,4.0,0.5299999713897705,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['超級', '舒適', '高大', '價錢', '超值', '近地', '鐵', '交通', '客戶員', '超級', '禮', '耐性', '主動', '值得', '推薦', '選擇']"
5643,2.0,0.33809998631477356,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['室内', '庭院', '设计', '很棒']"
5644,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5645,4.0,0.5105999708175659,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['江景', '房', '无敌', '内部', '装修']"
5646,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5647,5.0,0.4627000093460083,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '住', '舒服']"
5648,5.0,0.4876999855041504,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '住', '感觉']"
5649,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5650,0.0,0.43560001254081726,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['位置', '早茶']"
5651,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5652,4.0,0.4641999900341034,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['换', '江景', '房', '加钱']"
5653,0.0,0.4478999972343445,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '疫情', '期间', '检查', '松懈', '测量体温', '登记', '地理位置', '二楼', '中餐厅', '菜品', '不错', '好吃', '门口', '沙面', '餐厅', '试试', '还给', '升级', '客房', '非常感谢', '广州', '住']"
5654,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5655,5.0,0.5712000131607056,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['小贵']
5656,0.0,0.90420001745224,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['美好', '体验', '不愧', '米其林', '推荐', '招待', '国际', '外宾', '服务', '一流', '赞', '长隆', '体验', '感觉', '天堂', '餐厅', '米其林', '餐厅', '品味', '一流', '下次', '广州', '入住']"
5657,1.0,0.6460000276565552,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['反正', '喜欢', '住', '舒服', '服务', '每次', '住', '疫情', '期间', '少', '安静', '还给', '升级', '房间', '棒棒', '哒']"
5658,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['很棒', '服务', '设施', '环境']"
5659,0.0,0.5629000067710876,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['确实', '一流', '水平', '感受']"
5660,6.0,0.8991000056266785,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['老牌', '五星', '全新', '示人', '三家', '米其林', '聚在一起', '值得', '入住']"
5661,3.0,0.3564000129699707,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['服务', '人员素质', '极差']"
5662,5.0,0.5859000086784363,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['中国', '最早', '五星级', '档次', '杠杠']"
5663,3.0,0.5708000063896179,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高",['感觉']
5664,1.0,0.571399986743927,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['关键']
5665,6.0,0.5993000268936157,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '试', '早茶']"
5666,5.0,0.3174000084400177,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '舒适', '女友', '喜欢']"
5667,5.0,0.6492999792098999,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '住', '舒适']"
5668,5.0,0.4855000078678131,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境优美', '设施', '齐全', '装修', '感觉', '时尚', '旧', '五星级', '感觉']"
5669,4.0,0.33239999413490295,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['硬件', '环境', '没的说', '前一天', '房间', '抽烟', '换', '江景', '房', '抽烟', '价格', '一半']"
5670,3.0,0.35910001397132874,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['月份', '房间', '平方', '城', '景房', '仔细', '房间', '上次', '发现', '一半', '上次', '是因为', '疫情', '价格便宜', '再订', '平城', '景房', '房间', '抽烟']"
5671,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5672,5.0,0.8281999826431274,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '服务', '食物', '美味']"
5673,1.0,0.4611000120639801,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['不愧', '老牌', '五星级', '店', '免费', '升级', '豪华', '江景', '房', '总台', '服务', '人员', '用心', '专业', '非常感谢']"
5674,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5675,3.0,0.38280001282691956,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['服务态度', '舒服']"
5676,3.0,0.5099999904632568,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '江边', '景色', '房间', '隔音', '棒', '安静', '房间', '干净', '舒服', '服务', '一楼', '特色', '景色', '照相', '很好', '免费', '停车']"
5677,3.0,0.5098999738693237,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '江边', '景色', '房间', '隔音', '棒', '安静', '房间', '干净', '舒服', '服务', '一楼', '特色', '景色', '照相', '很好', '免费', '停车']"
5678,3.0,0.4607999920845032,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '江边', '景色', '房间', '隔音', '棒', '安静', '房间', '干净', '舒服', '服务', '一楼', '特色', '景色', '照相', '很好', '停车', '免费', '停车']"
5679,3.0,0.6248000264167786,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '江边', '景色', '房间', '隔音', '棒', '安静', '房间', '干净', '舒服', '服务', '一楼', '特色', '景色', '照相', '很好']"
5680,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5681,6.0,0.24529999494552612,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['中国', '位置', '独特', '一览', '珠江', '全景', '坐落', '沙面', '大街小巷', '历史', '建筑', '依然', '原汁原味', '米其林', '三星', '葵花', '鸡']"
5682,0.0,0.44679999351501465,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['餐厅', '很棒', '沙面', '街', '逛', '吃', '室外', '泳池', '天气', '原因', '略有', '遗憾', '体验', '房间', '空间', '宝宝', '拥挤', '朋友', '推荐', '值得', '体验']"
5683,1.0,0.4691999852657318,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['地段', '沙面', '景色', '江边', '景色', '服务', '几次', '房间', '整理', '遇上', '解答', '本次', '旅程', '经理', '秦', '小姐', '帮', '安排', '热情', '帮', '解决', '表扬', '广州']"
5684,6.0,0.4352000057697296,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '老牌', '店', '选择']"
5685,2.0,0.542900025844574,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['孩子', '体验', '广州', '夜景', '地理位置', '一流', '茶点', '好吃', '老牌', '五星']"
5686,0.0,0.45500001311302185,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['中餐厅', '太棒了', '环境', '服务', '味道']"
5687,5.0,0.785099983215332,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '精致', '可口']"
5688,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5689,1.0,0.7836999893188477,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['住', '玩', '一条龙']"
5690,1.0,0.713699996471405,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['妈妈', '喜欢']"
5691,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐']
5692,1.0,0.713699996471405,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['泳池', '很棒']"
5693,2.0,0.4839000105857849,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地理位置', '优越', '景色宜人', '湖边', '加床', '停车场', '适合', '商务', '出行', '情侣', '出游', '居住']"
5694,6.0,0.7111999988555908,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '原因', '早餐', '不太好']"
5695,2.0,0.5325000286102295,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不愧', '久负盛名', '老牌', '五星级', '饭店', '价格不菲', '值得', '入住', '正逢', '去年', '年底', '高挑', '里', '布置', '圣诞树', '夜晚', '放灯', '璀璨夺目', '很漂亮', '预定', '房间', '珠江', '夜景', '不错', '早餐', '周边', '好吃', '饭店', '出名', '玉堂春', '暖', '餐厅', '个人感觉', '不用', '特意', '自助餐']"
5696,0.0,0.38999998569488525,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['棒', '环境']"
5697,2.0,0.42089998722076416,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['刚刚', '评价', '适合', '恋旧', '住', '环境优美']"
5698,6.0,0.33629998564720154,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '星', '标准', '距离', '米', '加油', '受', '疫情', '影响', '位置', '市区', '休闲', '旅游', '不错', '商务', '工作']"
5699,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5700,3.0,0.47099998593330383,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['不愧', '国内', '第一家', '星', '霍老', '真的', '厉害', '敢为天下先']"
5701,2.0,0.8569999933242798,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['每次', '广州', '出差', '唯一', '选择']"
5702,4.0,0.24300000071525574,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['性价比', '高', '环境优美', '服务周到', '清洁卫生', '房间', '舒适', '床垫', '舒适', '毕生', '工作', '态度', '服务周到', '楼层', '服务员', '工作', '态度', '认真负责', '令', '住', '称心', '愉快', '江景', '超级', '无敌', '满意', '沐浴', '间', '马桶', '浴缸', '一流', '服务', '贴心']"
5703,3.0,0.795199990272522,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['木有', '牙刷', '梳子', '剃须刀']"
5704,3.0,0.5087000131607056,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['广州', '不住', '满意', '吃饭', '休闲', '赠送', '儿童用品', '孩子', '画本', '彩色', '铅笔', '可爱', '贴心']"
5705,4.0,0.32589998841285706,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['一如既往', '环境', '广州', '首推', '江景', '楼下', '沙面', '公园', '走走', '舒心', '餐饮', '玉堂春', '暖', '更是', '典型', '高', '出品', '粤菜', '早茶', '第一流', '预约']"
5706,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务']
5707,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5708,3.0,0.7131999731063843,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['房间', '很漂亮']"
5709,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐']
5710,6.0,0.6571000218391418,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['老牌', '楼下', '早茶', '好吃']"
5711,0.0,0.3449000120162964,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['自助', '早餐', '差远了', '单点', '品种', '少', '食物', '新鲜', '多一份', '实在', '对不起', '价格']"
5712,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5713,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5714,5.0,0.36910000443458557,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['喜欢', '装修', '房间', '风格', '地理位置', '早餐', '环境', '更是', '优美']"
5715,3.0,0.3880000114440918,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '挺不错']"
5716,4.0,0.44040000438690186,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['原本', '订', '特价', '双床', '房', '补钱', '升级', '江景', '房', '房间', '设施', '不算', '特别', '周边环境', '沙面', '拍照']"
5717,5.0,0.7849000096321106,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '服务', '热情']"
5718,6.0,0.4661000072956085,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['白天', '施工', '电钻', '特别', '吵']"
5719,5.0,0.832099974155426,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '沙面', '周边', '宜', '散步']"
5720,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5721,1.0,0.7139999866485596,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['喜欢', '谢谢']"
5722,6.0,0.45739999413490295,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['装修', '过后', '房间', '相比', '天河', '众', '国际', '连锁', '显得', '中规中矩', '楼下', '玉堂春', '暖', '惊艳', '感觉', '吃', '饭', '顺便来', '住', '店', '事实', '想要', '玉堂春', '暖', '宏图', '府', '优先', '入座', '住店', '选择']"
5723,6.0,0.7142000198364258,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['字', '豪']"
5724,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5725,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5726,3.0,0.42329999804496765,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['弟弟', '摸摸', '摸摸', '摸']"
5727,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5728,1.0,0.5479000210762024,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '周到', '卫生', '干净', '交通', '便利']"
5729,1.0,0.6485000252723694,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['泳池', '棒', '孩子', '玩', '开心']"
5730,2.0,0.7853999733924866,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['老牌', '地理位置', '太好了']"
5731,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
5732,2.0,0.5710999965667725,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差",['停车场']
5733,5.0,0.365200012922287,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['工作人员', '友善', '礼', '干净', '设施', '够', '新', '周边', '沙面', '岛', '环境优美', '客服', '送餐', '种类', '较少', '下次']"
5734,5.0,0.46149998903274536,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['风景', '不错', '贵', '经济', '不好']"
